CNA_index	seg_index	subclone_ID	phase	change
0	13	2	A	-1
1	39	2	A	2
2	3	3	B	-1
3	0	4	A	1
4	30	4	A	1
5	19	4	B	-1
6	36	5	A	-1
7	17	5	B	-1
8	20	6	A	-1
9	4	8	A	-1
10	6	8	A	3
11	7	8	A	1
12	7	9	A	2
13	31	9	B	-1
14	7	10	A	1
15	23	10	A	1
16	24	10	A	-1
17	3	12	A	-1
18	5	12	A	-1
19	8	14	A	-1
20	10	14	A	-1
21	30	14	A	1
22	24	14	B	-1
23	37	14	B	2
24	37	15	B	3
25	17	16	A	-1
26	23	16	A	1
27	1	16	B	-1
28	4	16	B	-1
29	10	16	B	-1
30	23	17	A	1
31	5	18	A	-1
32	8	18	A	-1
33	17	18	A	-1
34	37	18	A	-1
35	31	18	B	-1
36	36	18	B	-1
37	32	19	B	-1
38	17	20	B	-1
39	27	20	B	1
