CNA_index	seg_index	subclone_ID	phase	change
0	6	1	A	1
1	16	2	A	2
2	13	3	B	2
3	4	4	A	1
4	6	4	A	1
5	7	4	B	1
6	1	5	A	1
7	3	5	A	-1
8	7	5	A	2
9	15	5	A	2
10	3	5	B	1
11	7	6	A	1
12	16	7	A	1
13	19	7	A	-1
14	6	8	A	2
15	13	8	A	-1
16	2	9	A	-1
17	14	9	A	2
18	4	9	B	-1
19	18	9	B	1
20	11	10	A	-1
21	13	10	B	2
22	13	12	A	-1
23	15	12	A	1
24	19	12	A	-1
25	4	12	B	-1
26	10	12	B	1
27	1	13	A	3
28	8	13	A	-1
29	14	14	A	1
30	17	15	A	1
31	8	15	B	1
32	18	15	B	1
33	1	17	B	1
34	2	20	A	-1
35	6	20	A	1
36	15	20	A	1
37	18	20	A	-1
38	17	20	B	-1
39	19	20	B	1
