CNA_index	seg_index	subclone_ID	phase	change
0	6	1	A	1
1	15	1	A	-1
2	9	2	A	-1
3	12	3	A	-1
4	18	3	B	1
5	5	4	A	-1
6	13	5	A	3
7	4	5	B	1
8	2	6	A	-1
9	18	6	A	-1
10	2	6	B	-1
11	12	6	B	-1
12	11	7	A	-1
13	18	8	B	1
14	12	9	A	-1
15	13	9	A	3
16	11	9	B	-1
17	13	9	B	1
18	16	9	B	-1
19	19	10	A	-1
20	8	10	B	-1
21	18	11	B	1
22	7	12	A	-1
23	16	12	A	-1
24	9	13	B	-1
25	12	14	B	-1
26	19	14	B	-1
27	2	15	A	-1
28	2	15	B	-1
29	3	15	B	-1
30	18	15	B	1
31	6	16	A	1
32	15	16	B	-1
33	8	17	A	-1
34	18	17	A	-1
35	14	18	A	1
36	0	18	B	-1
37	1	18	B	-1
38	4	19	A	-1
39	13	19	B	1
