SSM_index	CNA_index
1	26
2	26
3	17
3	29
4	17
4	29
5	31
6	31
9	12
9	15
9	21
9	35
40	14
40	36
41	14
41	36
42	14
42	36
43	28
43	37
44	17
44	29
45	20
45	30
46	20
46	30
47	20
47	30
49	18
49	32
50	18
50	32
51	12
51	15
51	21
51	35
52	26
53	14
53	36
55	16
55	19
55	33
55	38
56	17
56	29
57	20
57	30
60	24
61	25
61	27
62	14
62	36
63	14
63	36
64	14
64	36
65	28
65	37
66	17
66	29
67	17
67	29
68	17
68	29
69	20
69	30
70	31
75	26
76	14
76	36
77	28
77	37
78	29
79	30
80	15
80	35
82	25
82	27
83	29
84	22
86	15
86	35
87	25
87	27
88	25
88	27
89	14
89	36
90	29
91	30
92	31
93	22
96	32
97	32
98	32
99	34
99	39
112	20
117	26
118	26
119	26
120	24
121	25
121	27
122	36
123	36
124	28
124	37
125	28
125	37
127	32
128	32
132	26
133	26
134	26
135	25
135	27
136	27
137	36
138	36
139	28
139	37
140	28
140	37
141	28
141	37
142	33
142	38
143	33
143	38
144	29
145	29
146	29
147	29
148	30
149	30
150	30
156	32
157	32
158	32
159	32
160	34
160	39
161	34
161	39
162	34
162	39
163	35
164	35
165	35
166	35
167	35
176	36
177	36
178	36
179	36
180	36
181	37
194	36
198	39
