CNA_index	seg_index	subclone_ID	phase	change
0	0	1	A	1
1	3	2	A	-1
2	4	2	A	-1
3	0	3	A	3
4	1	3	A	1
5	9	3	A	-1
6	1	4	A	1
7	1	4	B	1
8	9	4	B	1
9	4	5	A	-1
10	5	5	A	1
11	1	5	B	1
12	2	5	B	1
13	7	6	A	-1
14	0	6	B	-1
15	9	6	B	2
16	5	7	B	1
17	1	8	A	1
18	5	8	A	2
19	8	8	A	1
20	3	8	B	-1
21	1	9	A	2
22	2	9	A	-1
23	9	9	A	-1
24	1	9	B	1
25	2	9	B	1
26	3	10	A	-1
27	1	10	B	1
28	4	14	B	-1
29	8	15	B	-1
30	5	16	B	1
31	2	17	A	-1
32	4	17	A	-1
33	0	17	B	-1
34	1	17	B	1
35	3	17	B	-1
36	3	18	A	-1
37	4	18	B	-1
38	8	19	A	1
39	1	20	A	1
