CNA_index	seg_index	subclone_ID	phase	change
0	0	1	A	1
1	6	1	A	1
2	3	1	B	1
3	2	2	A	1
4	5	2	A	1
5	7	3	A	-1
6	5	5	B	2
7	6	6	A	1
8	0	7	A	1
9	4	7	A	-1
10	9	7	B	1
11	5	8	A	1
12	0	9	A	1
13	1	9	A	1
14	2	9	A	3
15	6	9	A	2
16	0	9	B	1
17	8	9	B	2
18	9	10	A	1
19	6	10	B	2
20	5	11	A	1
21	1	11	B	-1
22	5	12	A	1
23	9	12	A	1
24	0	12	B	1
25	0	13	A	1
26	2	13	A	1
27	1	14	A	1
28	7	14	A	-1
29	0	15	A	1
30	3	15	A	1
31	4	15	A	-1
32	3	17	A	1
33	5	17	B	1
34	5	18	A	1
35	0	19	A	1
36	7	19	A	-1
37	5	20	A	2
38	4	20	B	-1
39	5	20	B	2
