CNA_index	seg_index	subclone_ID	phase	change
0	13	2	A	2
1	28	2	A	-1
2	28	5	B	2
3	25	6	A	-1
4	11	6	B	-1
5	18	7	A	-1
6	22	7	A	1
7	22	8	A	1
8	35	8	A	-1
9	10	8	B	-1
10	19	9	A	-1
11	26	9	A	-1
12	33	9	A	-1
13	34	9	A	1
14	8	10	A	1
15	18	10	B	1
16	23	10	B	1
17	31	10	B	2
18	22	11	A	2
19	2	12	B	1
20	30	13	A	1
21	2	13	B	1
22	27	13	B	-1
23	14	14	B	-1
24	12	16	A	1
25	34	16	A	1
26	8	16	B	-1
27	19	16	B	1
28	21	17	A	-1
29	14	18	A	3
30	19	18	A	-1
31	16	19	A	-1
32	32	19	A	-1
33	6	19	B	-1
34	7	19	B	1
35	23	19	B	2
36	24	19	B	2
37	26	20	A	-1
38	23	20	B	1
39	37	20	B	-1
