CNA_index	seg_index	subclone_ID	phase	change
0	11	1	A	1
1	23	1	A	1
2	5	2	A	-1
3	7	2	B	1
4	24	2	B	1
5	28	3	A	-1
6	11	3	B	-1
7	35	6	A	2
8	33	6	B	1
9	34	6	B	-1
10	12	7	B	2
11	26	8	A	-1
12	27	8	A	1
13	32	8	A	3
14	20	8	B	-1
15	37	8	B	-1
16	25	10	A	-1
17	25	10	B	1
18	28	10	B	1
19	3	11	A	-1
20	27	11	A	1
21	28	11	A	-1
22	30	11	A	2
23	7	11	B	1
24	25	12	B	1
25	31	13	A	2
26	5	13	B	1
27	10	14	B	-1
28	16	16	A	-1
29	17	16	A	-1
30	5	16	B	1
31	6	16	B	-1
32	16	16	B	3
33	13	17	A	1
34	30	17	B	1
35	38	18	B	1
36	23	19	A	1
37	6	19	B	-1
38	21	19	B	-1
39	36	20	A	1
