CNA_index	seg_index	subclone_ID	phase	change
0	12	1	B	1
1	15	1	B	-1
2	17	1	B	-1
3	1	2	B	2
4	5	3	A	1
5	17	3	A	1
6	8	4	A	-1
7	17	4	A	2
8	1	4	B	1
9	3	4	B	-1
10	17	6	A	1
11	14	6	B	-1
12	4	7	A	1
13	7	7	B	-1
14	0	8	A	-1
15	9	8	A	1
16	11	8	A	-1
17	5	9	A	4
18	8	9	B	1
19	5	11	B	1
20	5	12	A	1
21	6	12	A	-1
22	18	12	B	-1
23	3	13	A	-1
24	4	13	B	1
25	13	13	B	1
26	1	15	B	1
27	5	15	B	1
28	7	15	B	-1
29	11	15	B	1
30	12	15	B	1
31	13	16	B	1
32	18	16	B	-1
33	4	17	B	2
34	5	17	B	1
35	11	18	B	1
36	1	19	B	1
37	19	19	B	1
38	5	20	A	1
39	16	20	B	-1
