CNA_index	seg_index	subclone_ID	phase	change
0	3	1	A	1
1	0	2	A	1
2	1	3	A	1
3	4	3	A	1
4	5	3	A	1
5	6	3	B	1
6	8	3	B	1
7	1	4	A	2
8	6	4	A	2
9	8	4	A	-1
10	0	5	A	1
11	0	6	A	1
12	7	6	A	2
13	1	7	A	1
14	7	8	B	1
15	1	9	A	1
16	3	9	A	1
17	1	9	B	1
18	2	10	A	-1
19	5	10	A	1
20	6	10	A	1
21	6	10	B	2
22	0	11	B	1
23	5	11	B	2
24	8	11	B	1
25	4	12	A	1
26	7	12	A	1
27	6	13	A	1
28	6	14	A	1
29	7	14	A	1
30	0	14	B	1
31	0	15	A	1
32	7	15	A	1
33	8	17	A	-1
34	9	17	A	-1
35	2	18	B	1
36	0	20	A	1
37	8	20	A	-1
38	9	20	A	-1
39	5	20	B	1
