CNA_index	seg_index	subclone_ID	phase	change
0	1	1	B	-1
1	3	1	B	1
2	3	2	B	1
3	0	3	B	-1
4	3	3	B	1
5	9	3	B	1
6	2	5	A	-1
7	8	5	A	-1
8	3	5	B	1
9	7	5	B	-1
10	3	6	A	-1
11	3	6	B	1
12	4	7	A	1
13	2	7	B	-1
14	4	7	B	-1
15	5	7	B	-1
16	0	9	A	-1
17	2	9	A	-1
18	3	9	B	1
19	5	10	B	-1
20	3	11	B	1
21	0	12	A	-1
22	2	12	B	-1
23	3	12	B	1
24	5	13	A	1
25	7	14	A	-1
26	3	14	B	1
27	3	15	B	1
28	6	15	B	1
29	8	15	B	-1
30	9	15	B	1
31	3	16	A	-1
32	6	17	A	-1
33	4	17	B	-1
34	5	18	A	1
35	3	18	B	2
36	6	18	B	1
37	3	19	B	1
38	8	20	A	-1
39	8	20	B	-1
