SSM_index	CNA_index
1	3
1	31
9	4
10	4
18	5
21	6
24	17
24	25
24	27
25	17
25	25
25	27
29	17
29	25
29	27
30	22
31	22
32	34
33	34
34	34
35	28
36	18
37	18
38	29
39	26
39	30
40	26
40	30
41	16
41	19
42	16
42	19
43	16
43	19
44	35
45	35
46	31
47	20
47	23
47	32
48	20
48	23
48	32
49	20
49	23
49	32
50	15
50	21
50	36
50	38
51	14
51	33
52	37
53	37
54	39
59	24
60	17
60	25
60	27
61	34
62	34
64	17
64	25
64	27
65	17
65	25
65	27
66	17
66	25
66	27
67	17
67	25
67	27
68	34
69	34
70	28
71	18
72	26
72	30
73	35
74	31
75	31
76	20
76	23
76	32
77	20
77	23
77	32
78	21
78	36
78	38
79	33
80	33
81	39
82	39
85	35
86	25
86	27
87	22
88	34
89	28
90	29
91	31
92	31
93	21
93	36
93	38
94	37
103	25
103	27
104	25
104	27
105	22
106	22
107	34
108	34
109	34
110	28
111	28
112	28
117	29
118	29
119	29
120	29
121	26
121	30
122	26
122	30
123	26
123	30
125	35
126	35
127	35
128	31
129	31
130	31
131	23
131	32
132	36
132	38
133	36
133	38
134	36
134	38
135	36
135	38
136	33
137	33
138	37
139	39
140	39
141	39
143	31
144	31
145	33
147	36
147	38
149	25
149	27
152	26
152	30
153	30
154	35
155	32
156	32
157	32
158	33
159	37
160	37
166	29
169	35
170	36
170	38
171	33
172	39
174	36
188	39
189	39
199	39
