CNA_index	seg_index	subclone_ID	phase	change
0	13	1	A	1
1	13	2	A	1
2	15	2	A	3
3	28	2	A	1
4	0	2	B	1
5	8	4	A	-1
6	30	4	B	-1
7	16	6	A	-1
8	17	6	A	1
9	0	7	A	1
10	30	7	A	-1
11	31	7	A	2
12	21	7	B	1
13	3	8	A	1
14	7	8	A	1
15	37	8	A	2
16	18	9	A	3
17	39	9	A	1
18	21	9	B	1
19	12	12	A	-1
20	15	13	A	1
21	30	13	A	-1
22	16	13	B	1
23	0	14	A	1
24	29	14	A	-1
25	33	14	A	2
26	1	16	A	1
27	25	16	A	-1
28	16	16	B	1
29	23	16	B	1
30	28	16	B	1
31	6	17	A	1
32	31	17	A	1
33	16	17	B	1
34	20	18	A	-1
35	37	19	A	1
36	1	19	B	-1
37	8	19	B	1
38	35	20	A	1
39	31	20	B	-1
