CNA_index	seg_index	subclone_ID	phase	change
0	2	1	A	1
1	4	1	A	2
2	6	2	A	2
3	18	2	A	-1
4	6	2	B	1
5	3	4	A	3
6	14	4	A	-1
7	8	5	A	2
8	3	6	A	1
9	5	6	A	1
10	17	6	A	-1
11	11	7	A	1
12	6	7	B	1
13	12	8	A	1
14	7	9	A	1
15	15	9	A	-1
16	9	9	B	1
17	12	9	B	-1
18	16	9	B	-1
19	0	10	A	-1
20	2	10	A	2
21	11	10	A	2
22	7	11	A	1
23	12	11	A	1
24	6	12	A	2
25	8	12	A	1
26	16	12	A	2
27	8	13	A	2
28	10	13	A	-1
29	0	14	A	-1
30	19	14	A	-1
31	10	17	A	-1
32	14	17	A	-1
33	19	17	B	2
34	3	18	A	1
35	6	18	A	1
36	16	18	A	1
37	10	18	B	-1
38	19	19	A	-1
39	14	20	A	-1
