SSM_index	CNA_index
5	38
14	4
15	21
16	9
16	13
16	20
16	32
17	35
18	27
19	8
20	9
20	13
20	20
20	32
22	18
24	35
25	35
26	35
27	14
27	23
27	34
27	36
28	15
29	15
30	15
31	27
32	27
33	31
34	31
35	31
36	11
36	19
36	28
37	26
39	17
40	26
41	21
43	35
44	14
44	23
44	34
44	36
45	15
47	31
48	13
48	20
48	32
49	13
49	20
49	32
50	15
51	13
51	20
51	32
52	16
52	25
53	26
54	21
55	18
56	18
57	35
59	23
59	34
59	36
60	24
60	30
60	37
61	20
61	32
62	23
62	34
62	36
66	32
67	35
69	30
69	37
70	32
71	32
76	35
77	35
78	35
79	35
80	35
81	35
82	35
83	34
83	36
88	37
89	30
89	37
90	37
91	31
92	31
95	32
96	32
97	32
104	33
109	35
110	35
111	35
112	34
112	36
113	34
113	36
114	34
114	36
115	34
115	36
120	31
121	31
122	31
123	31
124	31
125	31
126	31
127	31
128	31
131	32
132	35
133	35
134	35
136	37
138	34
138	36
158	36
160	36
169	37
179	37
184	39
