CNA_index	seg_index	subclone_ID	phase	change
0	26	1	A	1
1	33	2	B	-1
2	8	4	A	1
3	26	4	A	1
4	10	4	B	1
5	32	5	B	1
6	3	6	A	1
7	8	6	A	1
8	0	6	B	3
9	38	6	B	1
10	5	7	A	-1
11	10	7	A	1
12	8	7	B	-1
13	2	8	A	-1
14	28	8	A	-1
15	25	9	A	1
16	35	9	A	-1
17	1	9	B	-1
18	11	9	B	-1
19	28	9	B	1
20	18	10	A	-1
21	20	10	A	1
22	0	12	A	-1
23	1	12	A	-1
24	9	12	A	-1
25	13	12	A	1
26	37	12	B	1
27	32	13	A	-1
28	33	14	A	3
29	6	15	B	-1
30	13	16	A	1
31	3	17	A	1
32	27	17	A	-1
33	17	17	B	-1
34	38	18	A	-1
35	11	19	A	-1
36	39	19	A	1
37	1	20	A	-1
38	30	20	A	-1
39	37	20	A	-1
