SSM_index	seg_index	subclone_ID
0	2	1
1	3	1
2	5	1
3	6	1
4	6	1
5	6	1
6	7	1
7	9	1
8	10	1
9	11	1
10	11	1
11	11	1
12	12	1
13	12	1
14	13	1
15	13	1
16	15	1
17	16	1
18	18	1
19	0	1
20	0	1
21	0	1
22	3	1
23	5	1
24	5	1
25	6	1
26	6	1
27	6	1
28	6	1
29	7	1
30	7	1
31	8	1
32	8	1
33	8	1
34	10	1
35	11	1
36	12	1
37	17	1
38	18	1
39	1	2
40	7	2
41	9	2
42	11	2
43	12	2
44	12	2
45	16	2
46	18	2
47	19	2
48	10	2
49	11	2
50	13	2
51	12	3
52	4	4
53	6	4
54	10	5
55	4	5
56	4	5
57	6	5
58	2	6
59	7	6
60	8	6
61	11	6
62	13	6
63	19	6
64	8	6
65	8	6
66	10	6
67	8	7
68	5	7
69	1	8
70	5	8
71	5	8
72	19	8
73	5	8
74	6	8
75	12	8
76	0	9
77	1	9
78	4	9
79	4	9
80	5	9
81	5	9
82	7	9
83	7	9
84	9	9
85	10	9
86	11	9
87	11	9
88	11	9
89	12	9
90	16	9
91	0	9
92	3	9
93	4	9
94	4	9
95	5	9
96	9	9
97	10	9
98	12	9
99	16	9
100	18	9
101	18	9
102	1	10
103	7	10
104	10	10
105	11	10
106	16	10
107	9	10
108	0	11
109	2	11
110	5	11
111	8	12
112	12	12
113	0	13
114	4	13
115	6	13
116	6	13
117	9	13
118	12	13
119	12	13
120	13	13
121	3	13
122	4	13
123	5	13
124	6	13
125	8	13
126	13	13
127	1	14
128	2	14
129	4	14
130	5	14
131	6	14
132	12	14
133	15	14
134	7	14
135	9	14
136	13	14
137	16	14
138	17	14
139	4	15
140	6	15
141	8	15
142	9	15
143	2	15
144	9	15
145	10	15
146	16	15
147	0	16
148	3	16
149	4	16
150	4	16
151	5	16
152	5	16
153	5	16
154	9	16
155	10	16
156	11	16
157	17	16
158	17	16
159	2	16
160	6	16
161	6	16
162	9	16
163	9	16
164	12	16
165	16	16
166	10	17
167	9	18
168	0	19
169	2	19
170	3	19
171	4	19
172	4	19
173	4	19
174	5	19
175	5	19
176	6	19
177	6	19
178	7	19
179	0	19
180	2	19
181	2	19
182	3	19
183	9	19
184	9	19
185	12	19
186	12	19
187	14	19
188	17	19
189	1	20
190	3	20
191	5	20
192	9	20
193	10	20
194	11	20
195	11	20
196	16	20
197	0	20
198	4	20
199	17	20
