CNA_index	seg_index	subclone_ID	phase	change
0	4	1	A	2
1	4	1	B	1
2	9	1	B	-1
3	0	2	A	1
4	6	2	A	-1
5	0	3	B	1
6	2	4	A	-1
7	8	4	A	1
8	9	5	A	2
9	1	5	B	1
10	4	6	A	1
11	0	6	B	1
12	9	7	A	1
13	3	7	B	1
14	7	8	A	-1
15	7	9	B	-1
16	9	9	B	-1
17	0	10	A	1
18	3	10	A	-1
19	1	10	B	1
20	4	12	A	1
21	5	12	A	1
22	1	12	B	1
23	4	12	B	1
24	3	13	A	-1
25	1	13	B	1
26	4	14	A	1
27	5	14	B	-1
28	8	15	A	2
29	6	15	B	-1
30	5	16	A	2
31	2	17	B	2
32	5	17	B	-1
33	0	20	A	1
34	1	20	A	-1
35	2	20	A	-1
36	5	20	A	1
37	7	20	A	-1
38	0	20	B	1
39	4	20	B	1
