CNA_index	seg_index	subclone_ID	phase	change
0	2	2	A	1
1	13	4	A	1
2	18	6	B	-1
3	12	7	A	-1
4	10	8	A	1
5	11	8	A	3
6	18	8	A	1
7	3	9	A	-1
8	10	9	A	1
9	16	9	A	1
10	1	9	B	-1
11	10	9	B	1
12	12	9	B	-1
13	2	11	A	1
14	17	11	A	2
15	2	11	B	1
16	5	11	B	-1
17	6	11	B	1
18	10	11	B	3
19	4	12	A	1
20	17	12	A	4
21	3	14	A	-1
22	19	14	A	1
23	3	14	B	1
24	16	16	A	1
25	17	16	A	1
26	18	17	B	-1
27	0	18	A	1
28	4	18	A	1
29	12	18	A	-1
30	1	18	B	-1
31	14	18	B	-1
32	16	18	B	1
33	11	19	A	1
34	2	19	B	1
35	9	19	B	1
36	15	19	B	1
37	16	19	B	1
38	3	20	A	-1
39	15	20	A	1
