CNA_index	seg_index	subclone_ID	phase	change
0	9	1	A	-1
1	21	1	B	-1
2	6	2	A	1
3	12	2	A	2
4	38	2	A	1
5	0	3	A	-1
6	31	3	A	-1
7	34	3	A	-1
8	4	5	A	-1
9	9	5	B	-1
10	28	6	B	2
11	28	9	A	-1
12	19	9	B	1
13	33	9	B	2
14	17	10	A	-1
15	12	10	B	1
16	17	10	B	-1
17	34	10	B	1
18	38	10	B	1
19	2	11	A	1
20	20	12	A	-1
21	2	12	B	1
22	6	12	B	-1
23	31	12	B	-1
24	22	13	A	1
25	7	14	B	-1
26	18	14	B	1
27	30	15	A	2
28	12	15	B	2
29	37	15	B	1
30	30	16	A	1
31	14	16	B	-1
32	11	17	A	-1
33	23	17	B	-1
34	21	18	B	-1
35	12	19	A	2
36	30	19	A	1
37	17	19	B	-1
38	30	19	B	1
39	6	20	B	-1
