CNA_index	seg_index	subclone_ID	phase	change
0	4	1	A	1
1	11	1	A	-1
2	3	1	B	-1
3	21	1	B	3
4	28	2	A	1
5	30	2	B	-1
6	1	3	B	1
7	35	3	B	1
8	35	4	B	2
9	16	5	A	-1
10	22	5	A	2
11	6	5	B	2
12	3	6	A	1
13	2	6	B	-1
14	11	6	B	-1
15	16	6	B	-1
16	38	7	B	1
17	27	9	B	1
18	16	10	A	-1
19	37	10	B	1
20	8	11	B	1
21	39	11	B	1
22	21	12	B	1
23	25	13	A	2
24	4	14	B	1
25	38	14	B	1
26	32	15	A	2
27	10	15	B	-1
28	21	15	B	1
29	9	16	A	-1
30	0	16	B	-1
31	26	16	B	-1
32	32	16	B	-1
33	39	16	B	1
34	4	17	B	2
35	15	17	B	1
36	27	17	B	1
37	12	20	A	2
38	8	20	B	1
39	13	20	B	-1
