CNA_index	seg_index	subclone_ID	phase	change
0	3	1	A	-1
1	4	1	A	-1
2	10	1	A	1
3	15	1	A	6
4	4	1	B	-1
5	16	2	A	1
6	16	2	B	-1
7	13	3	A	1
8	1	6	A	1
9	5	6	B	1
10	19	6	B	-1
11	1	7	A	1
12	6	7	A	-1
13	6	7	B	1
14	8	8	B	-1
15	18	8	B	-1
16	10	10	A	1
17	13	10	A	1
18	2	11	A	-1
19	18	11	A	-1
20	4	12	A	-1
21	12	12	A	1
22	16	12	A	1
23	0	15	A	-1
24	19	15	A	-1
25	18	16	A	-1
26	2	17	A	-1
27	18	17	A	-1
28	3	17	B	1
29	19	17	B	-1
30	1	18	A	1
31	8	18	A	2
32	3	18	B	1
33	7	19	A	1
34	6	20	A	-1
35	7	20	A	1
36	3	20	B	3
37	5	20	B	1
38	7	20	B	1
39	9	20	B	1
