SSM_index	seg_index	subclone_ID
0	0	1
1	6	1
2	1	2
3	2	2
4	2	2
5	5	2
6	2	2
7	8	2
8	9	2
9	0	3
10	1	3
11	5	3
12	4	4
13	5	4
14	2	4
15	2	4
16	3	4
17	5	4
18	5	4
19	6	4
20	8	4
21	5	5
22	5	5
23	1	5
24	8	5
25	9	5
26	2	6
27	3	7
28	7	7
29	1	8
30	1	8
31	2	8
32	3	8
33	5	8
34	8	8
35	9	8
36	3	8
37	3	8
38	3	8
39	4	8
40	4	8
41	4	8
42	5	8
43	5	8
44	9	8
45	2	9
46	3	9
47	5	9
48	0	10
49	2	10
50	2	10
51	4	10
52	5	10
53	5	10
54	6	10
55	2	10
56	5	10
57	6	10
58	6	10
59	6	10
60	6	10
61	6	10
62	6	10
63	8	10
64	8	10
65	9	10
66	2	11
67	5	11
68	8	11
69	4	11
70	5	11
71	0	12
72	1	12
73	1	12
74	2	12
75	2	12
76	4	12
77	4	12
78	4	12
79	4	12
80	4	12
81	5	12
82	5	12
83	5	12
84	5	12
85	5	12
86	6	12
87	6	12
88	7	12
89	7	12
90	8	12
91	8	12
92	8	12
93	8	12
94	8	12
95	9	12
96	9	12
97	9	12
98	9	12
99	1	12
100	1	12
101	1	12
102	1	12
103	2	12
104	2	12
105	2	12
106	3	12
107	3	12
108	3	12
109	4	12
110	4	12
111	4	12
112	4	12
113	4	12
114	5	12
115	8	12
116	9	12
117	9	12
118	9	12
119	7	13
120	0	14
121	2	14
122	4	14
123	5	14
124	5	14
125	6	14
126	6	14
127	9	14
128	3	14
129	5	14
130	7	14
131	4	15
132	5	15
133	5	15
134	8	15
135	0	16
136	5	16
137	6	16
138	7	16
139	9	16
140	0	17
141	5	17
142	8	17
143	3	17
144	5	17
145	5	17
146	6	17
147	8	17
148	5	18
149	0	19
150	0	19
151	0	19
152	1	19
153	1	19
154	1	19
155	1	19
156	4	19
157	4	19
158	4	19
159	4	19
160	5	19
161	5	19
162	5	19
163	5	19
164	5	19
165	5	19
166	5	19
167	5	19
168	7	19
169	8	19
170	8	19
171	9	19
172	9	19
173	9	19
174	9	19
175	9	19
176	3	19
177	3	19
178	3	19
179	3	19
180	3	19
181	3	19
182	4	19
183	4	19
184	4	19
185	5	19
186	5	19
187	5	19
188	5	19
189	5	19
190	5	19
191	5	19
192	9	19
193	9	19
194	9	19
195	9	19
196	1	20
197	4	20
198	5	20
199	8	20
