SSM_index	CNA_index
0	3
1	4
2	8
4	1
14	0
16	0
22	4
23	4
24	6
25	9
26	15
27	16
28	16
29	11
33	14
35	15
36	15
37	5
37	10
37	12
39	11
40	6
41	13
42	13
43	13
44	9
45	18
46	16
47	16
50	13
51	6
52	8
53	15
54	15
55	5
55	10
55	12
56	5
56	10
56	12
57	18
58	18
61	19
62	17
64	13
65	6
66	6
67	6
68	8
69	8
70	10
70	12
71	18
72	16
73	16
74	16
75	11
78	17
79	13
80	13
81	6
82	8
83	8
84	8
85	8
86	8
87	15
88	15
89	10
89	12
90	10
90	12
91	16
92	16
93	16
94	16
95	11
98	17
100	8
101	13
103	12
104	12
105	18
106	16
107	16
109	19
110	13
111	13
115	15
117	18
118	18
119	16
120	16
123	14
124	19
125	17
126	13
129	15
130	15
134	18
135	18
136	18
137	16
138	16
139	16
140	16
147	19
148	17
151	18
160	18
161	16
162	16
163	16
164	16
165	17
167	15
168	18
169	16
170	16
171	16
173	19
176	18
177	16
178	19
185	18
186	18
187	18
188	18
189	18
193	19
