CNA_index	seg_index	subclone_ID	phase	change
0	1	3	A	-1
1	2	3	A	-1
2	12	3	A	-1
3	14	3	B	1
4	10	4	A	-1
5	6	4	B	-1
6	15	4	B	1
7	4	6	B	2
8	11	6	B	-1
9	0	7	A	1
10	14	7	A	-1
11	5	7	B	-1
12	9	8	A	1
13	18	8	A	-1
14	3	8	B	-1
15	4	9	A	-1
16	11	9	A	-1
17	0	10	A	1
18	18	10	B	-1
19	10	11	A	-1
20	2	12	A	-1
21	5	12	A	-1
22	9	12	A	1
23	9	13	A	1
24	15	14	A	1
25	6	15	A	-1
26	8	15	A	-1
27	9	15	A	1
28	12	15	A	-1
29	7	15	B	-1
30	12	15	B	-1
31	3	16	A	-1
32	19	17	A	-1
33	10	17	B	-1
34	19	17	B	-1
35	1	18	A	-1
36	2	18	B	1
37	9	19	A	1
38	7	20	A	-1
39	6	20	B	-1
