SSM_index	CNA_index
0	14
1	0
2	0
3	3
3	25
4	3
4	25
5	3
5	25
6	3
6	25
7	23
8	9
8	15
8	29
9	2
13	6
14	31
15	11
15	22
16	11
16	22
17	20
18	14
21	3
21	25
22	3
22	25
23	4
26	32
27	9
27	15
27	29
28	33
29	13
30	13
31	10
36	27
37	18
37	34
38	18
38	34
39	8
40	8
41	31
42	11
42	22
44	14
46	3
46	25
47	23
48	13
49	26
51	18
52	8
53	11
53	22
57	13
61	25
63	9
63	15
66	27
67	11
67	22
70	10
75	13
76	13
101	14
102	14
105	15
106	15
107	16
113	27
114	18
115	18
116	24
117	24
118	22
119	25
120	26
130	25
131	25
132	25
133	25
146	26
161	25
169	28
174	34
185	39
188	37
