CNA_index	seg_index	subclone_ID	phase	change
0	1	1	A	1
1	19	2	A	1
2	14	3	A	3
3	1	3	B	1
4	11	3	B	1
5	7	4	A	1
6	9	4	A	3
7	17	4	B	-1
8	4	6	A	-1
9	6	6	A	-1
10	7	6	A	1
11	13	8	A	1
12	1	8	B	1
13	3	8	B	-1
14	7	9	A	1
15	8	9	A	-1
16	10	9	A	1
17	11	9	A	-1
18	19	9	A	2
19	11	9	B	1
20	9	10	A	2
21	13	12	A	2
22	10	12	B	2
23	16	13	A	1
24	17	13	A	-1
25	4	13	B	-1
26	19	13	B	-1
27	13	14	A	1
28	7	15	A	1
29	15	15	A	-1
30	19	15	A	1
31	10	16	A	1
32	13	16	A	1
33	2	16	B	1
34	14	16	B	-1
35	9	17	A	1
36	16	18	A	1
37	18	18	A	1
38	17	19	A	-1
39	17	20	A	-1
