SSM_index	CNA_index
0	9
0	24
0	29
1	2
2	15
3	15
4	22
4	34
5	22
5	34
7	23
7	27
7	28
7	36
8	13
8	20
8	32
8	39
9	5
9	14
10	37
11	2
12	2
13	7
13	16
13	21
13	30
14	15
15	3
15	17
15	19
18	7
18	16
18	21
18	30
19	17
19	19
20	22
20	34
21	23
21	27
21	28
21	36
22	4
22	8
22	26
22	33
23	37
24	37
25	9
25	24
25	29
26	12
27	12
29	14
30	14
31	9
31	24
31	29
32	16
32	21
32	30
33	16
33	21
33	30
34	16
34	21
34	30
35	15
36	15
37	15
38	15
39	17
39	19
40	17
40	19
41	17
41	19
44	25
44	35
46	31
47	12
48	12
54	13
54	20
54	32
54	39
55	8
55	26
55	33
56	8
56	26
56	33
57	14
58	14
59	14
60	37
65	13
75	24
79	21
80	21
81	21
82	21
85	19
86	19
91	25
92	25
93	25
103	23
103	27
104	23
104	27
105	23
105	27
106	20
107	20
108	20
109	20
110	26
118	23
127	26
164	38
166	30
171	33
172	30
173	30
178	33
180	37
181	37
184	37
185	37
189	36
