CNA_index	seg_index	subclone_ID	phase	change
0	6	1	A	-1
1	11	1	A	-1
2	19	1	A	-1
3	14	2	A	-1
4	0	4	A	1
5	7	4	A	1
6	0	5	A	1
7	12	5	A	1
8	4	5	B	-1
9	19	5	B	-1
10	8	6	B	-1
11	5	7	A	1
12	6	7	A	-1
13	0	8	A	1
14	12	8	A	2
15	12	9	A	1
16	10	9	B	-1
17	7	10	A	1
18	10	10	A	-1
19	11	10	A	-1
20	4	12	A	1
21	5	12	A	1
22	15	12	A	-1
23	8	12	B	-1
24	12	12	B	1
25	10	14	A	-1
26	8	15	A	-1
27	7	16	A	1
28	14	16	A	-1
29	7	17	A	3
30	12	18	A	1
31	15	18	A	-1
32	3	18	B	-1
33	10	19	A	-1
34	14	19	A	-1
35	0	19	B	2
36	0	20	A	2
37	3	20	A	-1
38	13	20	A	-1
39	2	20	B	-1
