CNA_index	seg_index	subclone_ID	phase	change
0	39	1	A	1
1	12	1	B	-1
2	21	2	B	-1
3	5	3	A	-1
4	21	3	A	-1
5	6	3	B	-1
6	39	4	A	1
7	18	4	B	1
8	20	4	B	4
9	4	5	B	-1
10	24	5	B	-1
11	28	6	A	-1
12	37	6	A	3
13	10	6	B	-1
14	36	6	B	-1
15	38	6	B	-1
16	11	7	B	2
17	23	8	B	-1
18	18	10	B	1
19	27	10	B	-1
20	2	11	A	-1
21	8	11	A	1
22	10	11	A	1
23	37	11	A	1
24	1	11	B	2
25	14	11	B	-1
26	37	12	A	1
27	19	12	B	-1
28	29	12	B	-1
29	13	13	B	-1
30	18	13	B	1
31	18	14	B	2
32	25	14	B	-1
33	6	15	A	1
34	36	15	A	-1
35	8	15	B	-1
36	10	17	A	1
37	37	17	A	2
38	2	20	B	1
39	35	20	B	-1
