CNA_index	seg_index	subclone_ID	phase	change
0	11	2	A	-1
1	13	2	A	2
2	8	2	B	2
3	2	3	A	1
4	6	3	A	-1
5	12	3	A	1
6	13	3	A	1
7	18	3	A	2
8	9	5	B	-1
9	8	6	A	1
10	8	6	B	3
11	17	7	A	1
12	15	7	B	2
13	17	7	B	-1
14	10	8	A	-1
15	8	9	A	1
16	3	10	A	-1
17	4	10	A	-1
18	17	10	A	4
19	18	10	A	1
20	8	10	B	2
21	8	11	B	1
22	17	12	B	-1
23	0	13	A	2
24	14	14	A	-1
25	1	14	B	-1
26	9	14	B	-1
27	11	14	B	-1
28	13	14	B	2
29	14	14	B	2
30	18	15	A	1
31	1	16	A	1
32	4	16	A	-1
33	0	17	A	3
34	10	17	A	-1
35	8	17	B	1
36	12	17	B	2
37	19	18	B	-1
38	12	20	A	1
39	2	20	B	1
