SSM_index	seg_index	subclone_ID
0	0	1
1	3	1
2	5	1
3	7	1
4	9	1
5	3	1
6	4	1
7	5	1
8	0	2
9	0	2
10	1	2
11	1	2
12	3	2
13	3	2
14	3	2
15	4	2
16	4	2
17	6	2
18	6	2
19	7	2
20	7	2
21	9	2
22	2	2
23	2	2
24	6	2
25	7	2
26	8	2
27	9	2
28	2	3
29	3	3
30	4	3
31	7	3
32	8	3
33	8	3
34	8	3
35	9	3
36	9	3
37	0	3
38	6	3
39	8	3
40	8	3
41	0	4
42	9	4
43	3	4
44	1	5
45	1	5
46	1	5
47	3	5
48	4	5
49	8	5
50	8	5
51	9	5
52	9	5
53	9	5
54	9	5
55	0	5
56	2	5
57	4	5
58	6	5
59	7	5
60	7	5
61	8	5
62	9	5
63	9	5
64	5	6
65	8	6
66	2	6
67	7	6
68	0	7
69	0	7
70	2	7
71	0	7
72	1	7
73	1	8
74	4	8
75	6	8
76	8	8
77	9	8
78	1	9
79	1	9
80	1	9
81	2	9
82	2	9
83	4	9
84	4	9
85	9	9
86	9	9
87	1	9
88	5	10
89	5	10
90	2	11
91	4	11
92	8	11
93	8	11
94	9	11
95	1	11
96	1	11
97	9	11
98	3	12
99	5	12
100	8	12
101	9	12
102	9	12
103	2	13
104	5	13
105	1	13
106	1	13
107	4	14
108	8	14
109	8	14
110	1	15
111	1	15
112	1	15
113	1	15
114	2	15
115	2	15
116	8	15
117	9	15
118	9	15
119	0	15
120	1	15
121	2	15
122	4	15
123	7	15
124	9	15
125	9	15
126	1	16
127	4	16
128	4	16
129	5	16
130	8	16
131	9	16
132	1	16
133	8	16
134	4	17
135	9	17
136	9	17
137	1	18
138	3	18
139	4	18
140	8	18
141	9	18
142	9	18
143	2	18
144	4	18
145	4	18
146	4	18
147	7	18
148	8	18
149	9	18
150	9	18
151	9	18
152	0	19
153	1	19
154	1	19
155	1	19
156	1	19
157	1	19
158	1	19
159	1	19
160	1	19
161	3	19
162	4	19
163	4	19
164	4	19
165	4	19
166	4	19
167	5	19
168	5	19
169	5	19
170	5	19
171	8	19
172	9	19
173	9	19
174	9	19
175	9	19
176	9	19
177	0	19
178	0	19
179	1	19
180	2	19
181	2	19
182	2	19
183	2	19
184	4	19
185	4	19
186	4	19
187	4	19
188	7	19
189	7	19
190	8	19
191	8	19
192	8	19
193	9	19
194	9	19
195	2	20
196	5	20
197	8	20
198	9	20
199	4	20
