SSM_index	seg_index	subclone_ID
0	1	1
1	5	1
2	6	1
3	8	1
4	8	1
5	1	1
6	1	1
7	1	1
8	1	1
9	2	1
10	2	1
11	2	1
12	3	1
13	3	1
14	3	1
15	4	1
16	4	1
17	4	1
18	4	1
19	6	1
20	7	1
21	7	1
22	7	1
23	7	1
24	8	1
25	8	1
26	8	1
27	8	1
28	9	1
29	9	1
30	0	2
31	1	2
32	4	2
33	9	2
34	0	2
35	1	2
36	1	2
37	1	2
38	3	2
39	3	2
40	3	2
41	5	2
42	5	2
43	5	2
44	5	2
45	6	2
46	6	2
47	6	2
48	7	2
49	8	2
50	8	2
51	8	2
52	9	2
53	9	2
54	9	2
55	9	2
56	9	2
57	9	2
58	9	2
59	9	2
60	9	3
61	8	3
62	9	3
63	5	4
64	8	4
65	7	4
66	7	4
67	9	4
68	2	5
69	3	5
70	3	5
71	4	5
72	4	5
73	4	5
74	6	5
75	0	5
76	2	5
77	5	5
78	6	5
79	9	5
80	1	6
81	5	6
82	1	6
83	2	6
84	4	6
85	9	6
86	4	7
87	3	7
88	3	7
89	9	7
90	8	8
91	9	8
92	3	9
93	1	9
94	4	9
95	4	9
96	4	9
97	5	9
98	1	10
99	3	10
100	5	10
101	8	10
102	0	10
103	0	10
104	1	10
105	2	10
106	3	10
107	4	10
108	5	10
109	5	10
110	5	10
111	9	10
112	9	10
113	9	10
114	1	11
115	3	11
116	1	11
117	3	11
118	3	11
119	3	11
120	4	11
121	4	11
122	4	11
123	5	11
124	5	11
125	5	11
126	5	11
127	8	11
128	8	11
129	8	11
130	9	11
131	9	11
132	9	11
133	8	12
134	1	12
135	2	12
136	2	12
137	3	12
138	3	12
139	3	12
140	4	12
141	5	12
142	9	12
143	3	13
144	8	13
145	3	14
146	3	14
147	4	14
148	8	14
149	9	14
150	2	15
151	5	15
152	9	15
153	3	16
154	3	16
155	0	16
156	2	16
157	3	16
158	3	16
159	9	16
160	8	17
161	3	17
162	8	17
163	8	17
164	8	17
165	9	17
166	9	17
167	9	17
168	1	18
169	3	18
170	6	18
171	0	18
172	0	18
173	1	18
174	3	18
175	3	18
176	8	18
177	8	18
178	9	18
179	9	18
180	9	18
181	2	19
182	1	19
183	8	19
184	9	19
185	5	20
186	5	20
187	6	20
188	1	20
189	2	20
190	2	20
191	3	20
192	4	20
193	8	20
194	9	20
195	9	20
196	9	20
197	9	20
198	9	20
199	9	20
