SSM_index	CNA_index
4	4
23	7
24	8
24	25
25	37
26	37
27	12
27	38
28	5
29	10
31	6
32	11
40	11
48	17
48	20
50	29
51	20
55	21
55	23
55	28
55	39
57	29
58	33
59	33
60	22
61	22
62	22
67	25
68	25
69	37
70	37
71	37
72	35
73	27
74	27
75	38
80	23
80	28
80	39
81	21
81	23
81	28
81	39
82	22
84	33
85	33
89	25
90	25
91	25
92	25
93	37
94	37
95	37
96	37
97	27
98	27
99	38
103	28
103	39
104	28
104	39
105	28
105	39
106	23
106	28
106	39
107	28
107	39
108	33
109	33
111	37
112	37
113	37
114	32
118	39
121	37
122	35
123	39
125	33
126	33
134	37
135	37
136	37
137	37
138	37
139	37
140	37
144	39
145	39
146	39
152	37
153	37
154	37
155	37
157	38
196	39
198	39
