CNA_index	seg_index	subclone_ID	phase	change
0	8	1	A	1
1	36	1	B	1
2	4	2	B	2
3	5	2	B	1
4	26	2	B	-1
5	28	2	B	1
6	32	2	B	-1
7	5	4	B	1
8	30	5	A	1
9	0	5	B	-1
10	15	5	B	1
11	6	6	A	1
12	21	6	B	1
13	24	6	B	1
14	5	8	B	1
15	17	8	B	1
16	22	8	B	-1
17	27	8	B	2
18	19	9	A	1
19	1	9	B	1
20	24	10	B	1
21	28	10	B	1
22	14	11	A	2
23	36	12	A	-1
24	3	12	B	-1
25	6	14	B	1
26	10	14	B	1
27	35	14	B	3
28	16	15	A	1
29	12	15	B	-1
30	1	16	B	2
31	15	16	B	2
32	27	16	B	1
33	30	16	B	2
34	17	17	A	1
35	23	19	B	1
36	27	19	B	3
37	29	19	B	-1
38	30	19	B	2
39	34	19	B	-1
