CNA_index	seg_index	subclone_ID	phase	change
0	0	1	A	1
1	2	1	A	1
2	11	1	B	-1
3	15	1	B	2
4	18	1	B	1
5	16	2	B	-1
6	1	3	A	1
7	5	3	A	-1
8	6	3	A	-1
9	0	4	A	1
10	18	6	A	-1
11	17	6	B	-1
12	3	7	A	-1
13	17	7	A	-1
14	14	7	B	1
15	19	7	B	1
16	2	8	A	1
17	9	9	A	-1
18	10	10	A	1
19	17	10	A	-1
20	2	11	A	1
21	6	11	A	-1
22	0	12	A	1
23	15	12	A	-1
24	0	13	B	1
25	6	13	B	-1
26	3	14	A	-1
27	14	14	A	-1
28	16	14	A	-1
29	12	15	A	-1
30	3	15	B	1
31	18	15	B	1
32	15	16	B	1
33	19	18	A	-1
34	14	19	A	-1
35	16	19	A	-1
36	2	19	B	-1
37	3	19	B	1
38	7	19	B	-1
39	12	20	A	-1
