SSM_index	CNA_index
1	34
4	27
5	37
8	13
8	23
8	28
8	38
9	8
9	14
9	17
9	24
13	20
13	31
13	39
14	20
14	31
14	39
15	10
15	33
16	4
20	11
24	0
24	21
25	5
26	5
29	19
29	25
29	30
30	20
30	31
30	39
31	32
32	32
33	32
34	32
36	9
36	26
36	36
37	4
41	20
41	31
41	39
44	9
44	26
44	36
47	5
48	5
49	5
50	5
60	11
63	21
64	37
66	13
66	23
66	38
67	13
67	23
67	38
68	13
68	23
68	38
69	13
69	23
69	38
70	8
70	14
70	17
70	24
73	19
73	25
74	19
74	25
75	20
75	39
76	15
80	21
87	22
88	18
90	19
90	25
91	19
91	25
92	19
92	25
95	10
100	9
100	26
101	9
101	26
103	13
103	23
104	18
106	18
115	22
116	14
116	17
116	24
118	19
118	25
119	19
119	25
120	20
121	20
123	26
124	26
126	15
137	16
138	16
139	22
140	22
141	18
152	22
153	17
153	24
154	18
164	24
185	36
186	36
