SSM_index	CNA_index
0	1
0	23
3	12
4	35
4	39
5	13
6	13
7	13
8	13
9	1
9	23
10	4
10	5
10	7
10	10
10	16
10	27
10	28
10	37
11	4
11	5
11	7
11	10
11	16
11	27
11	28
11	37
12	17
13	29
16	12
17	13
18	6
22	8
22	14
22	24
23	5
23	7
23	10
23	16
23	27
23	28
23	37
24	17
25	17
30	33
31	7
31	10
31	16
31	27
31	28
31	37
42	12
43	12
44	13
45	13
46	13
47	8
47	14
47	24
48	17
49	17
50	29
55	32
63	12
64	12
65	35
65	39
66	35
66	39
67	35
67	39
68	35
68	39
69	35
69	39
70	13
71	13
72	13
73	13
74	13
75	13
76	13
77	13
78	13
81	32
82	32
83	32
85	35
85	39
86	35
86	39
97	23
137	38
138	29
152	32
153	32
160	35
160	39
161	35
161	39
169	35
169	39
170	33
178	32
179	32
181	35
181	39
182	32
190	35
190	39
