CNA_index	seg_index	subclone_ID	phase	change
0	4	1	B	2
1	2	2	A	-1
2	9	2	A	-1
3	6	4	A	1
4	4	4	B	1
5	5	5	A	2
6	4	6	B	2
7	8	6	B	1
8	0	7	A	-1
9	1	7	A	-1
10	4	7	A	-1
11	5	7	A	1
12	6	7	A	1
13	3	9	A	-1
14	5	9	A	1
15	8	9	A	1
16	0	10	A	-1
17	8	11	A	2
18	3	11	B	1
19	1	12	A	-1
20	5	12	A	1
21	6	13	A	1
22	7	13	A	-1
23	0	13	B	-1
24	5	13	B	-1
25	4	14	A	-1
26	2	14	B	1
27	3	14	B	1
28	6	16	A	2
29	9	16	A	-1
30	9	16	B	-1
31	4	17	A	-1
32	0	19	A	-1
33	3	19	A	-1
34	5	19	A	1
35	6	19	A	1
36	7	19	A	-1
37	8	19	A	1
38	5	19	B	-1
39	6	19	B	-1
