CNA_index	seg_index	subclone_ID	phase	change
0	3	1	B	-1
1	38	1	B	1
2	5	3	A	-1
3	5	3	B	-1
4	28	3	B	1
5	12	4	B	-1
6	35	5	A	-1
7	25	5	B	2
8	37	5	B	-1
9	3	6	A	3
10	38	6	A	1
11	6	6	B	1
12	22	6	B	1
13	4	8	B	-1
14	15	8	B	-1
15	17	8	B	-1
16	28	8	B	1
17	1	9	A	-1
18	15	9	A	4
19	0	9	B	1
20	33	10	A	1
21	2	10	B	-1
22	13	10	B	1
23	33	10	B	2
24	34	10	B	1
25	39	10	B	-1
26	14	11	B	-1
27	12	12	A	1
28	22	12	A	-1
29	39	12	A	-1
30	30	12	B	-1
31	11	15	B	2
32	26	18	A	1
33	3	18	B	-1
34	18	19	A	-1
35	36	19	A	-1
36	11	19	B	2
37	23	19	B	1
38	35	19	B	1
39	21	20	B	1
