CNA_index	seg_index	subclone_ID	phase	change
0	4	1	B	1
1	4	2	A	2
2	7	2	A	3
3	1	2	B	2
4	4	2	B	1
5	2	4	A	1
6	6	4	A	1
7	0	4	B	2
8	7	5	A	2
9	9	5	B	2
10	2	6	B	1
11	5	8	A	2
12	1	9	B	2
13	2	9	B	1
14	1	10	A	1
15	7	10	A	1
16	8	10	A	1
17	1	10	B	1
18	2	10	B	2
19	2	11	A	1
20	4	11	A	1
21	5	11	A	2
22	2	11	B	1
23	4	11	B	1
24	9	12	A	1
25	0	12	B	2
26	7	13	A	1
27	1	13	B	1
28	8	15	A	2
29	7	16	B	-1
30	8	17	A	1
31	5	18	A	1
32	8	18	A	1
33	4	18	B	1
34	8	19	A	1
35	9	19	A	1
36	8	19	B	-1
37	9	19	B	1
38	2	20	A	1
39	5	20	B	-1
