CNA_index	seg_index	subclone_ID	phase	change
0	37	1	B	2
1	24	2	A	4
2	24	2	B	1
3	37	2	B	1
4	13	3	A	2
5	19	3	A	1
6	20	3	A	-1
7	2	3	B	1
8	37	3	B	1
9	39	3	B	-1
10	23	4	A	1
11	17	5	B	-1
12	19	5	B	-1
13	22	5	B	1
14	34	6	B	-1
15	37	6	B	1
16	22	7	B	1
17	19	8	A	1
18	31	8	B	-1
19	29	10	A	1
20	35	10	A	2
21	37	10	B	2
22	1	11	A	-1
23	22	11	A	-1
24	10	11	B	1
25	23	11	B	2
26	10	12	A	2
27	35	13	A	1
28	38	13	B	2
29	17	15	A	-1
30	5	16	A	-1
31	25	16	A	3
32	27	16	B	-1
33	39	16	B	-1
34	12	18	A	2
35	38	18	A	3
36	29	18	B	-1
37	25	19	A	1
38	1	19	B	-1
39	39	20	A	-1
