CNA_index	seg_index	subclone_ID	phase	change
0	5	1	A	-1
1	0	1	B	1
2	2	1	B	-1
3	11	2	A	-1
4	13	2	B	-1
5	17	2	B	-1
6	19	3	A	1
7	12	4	B	-1
8	15	4	B	-1
9	19	4	B	-1
10	13	5	A	-1
11	16	5	A	-1
12	4	5	B	-1
13	4	6	A	1
14	7	6	B	-1
15	8	6	B	-1
16	4	7	B	-1
17	7	8	A	-1
18	3	11	A	-1
19	16	11	A	-1
20	19	11	A	1
21	11	11	B	-1
22	8	13	A	-1
23	14	13	A	-1
24	6	13	B	-1
25	11	13	B	-1
26	9	14	A	-1
27	13	14	A	-1
28	4	15	A	2
29	0	17	B	1
30	15	17	B	-1
31	3	18	B	-1
32	6	18	B	-1
33	9	19	A	-1
34	3	19	B	-1
35	5	19	B	-1
36	10	19	B	-1
37	14	19	B	-1
38	19	19	B	-1
39	16	20	B	-1
