CNA_index	seg_index	subclone_ID	phase	change
0	2	1	A	1
1	5	2	B	-1
2	4	3	A	2
3	3	3	B	-1
4	4	3	B	1
5	4	4	A	1
6	6	4	A	1
7	8	4	A	1
8	7	4	B	3
9	7	5	A	-1
10	6	5	B	-1
11	8	5	B	-1
12	4	6	B	3
13	9	6	B	1
14	4	7	B	2
15	1	8	B	-1
16	3	9	B	-1
17	5	10	A	-1
18	9	11	A	1
19	3	12	A	-1
20	8	12	A	2
21	5	12	B	-1
22	1	14	A	1
23	3	14	A	-1
24	4	14	A	1
25	6	14	B	-1
26	9	14	B	1
27	2	15	A	2
28	4	15	A	2
29	9	15	A	1
30	0	16	A	-1
31	2	16	B	-1
32	8	16	B	-1
33	4	17	A	1
34	8	17	A	1
35	0	17	B	-1
36	4	18	B	1
37	9	19	A	2
38	3	19	B	-1
39	7	20	A	-1
