CNA_index	seg_index	subclone_ID	phase	change
0	3	1	A	1
1	0	1	B	-1
2	3	3	B	1
3	3	4	B	1
4	0	5	A	-1
5	3	5	B	1
6	5	5	B	-1
7	3	6	A	1
8	6	6	B	-1
9	3	8	B	1
10	4	8	B	1
11	3	9	B	1
12	8	9	B	-1
13	3	10	A	1
14	5	10	A	-1
15	8	10	A	-1
16	9	10	A	-1
17	1	10	B	-1
18	3	10	B	1
19	4	10	B	1
20	7	10	B	3
21	5	12	A	-1
22	3	12	B	3
23	3	14	A	4
24	3	14	B	1
25	9	14	B	-1
26	1	15	A	1
27	2	15	A	-1
28	3	16	B	2
29	3	17	A	1
30	6	17	A	2
31	8	17	A	-1
32	9	17	A	-1
33	7	17	B	1
34	9	17	B	-1
35	4	18	A	-1
36	7	18	A	1
37	3	18	B	1
38	7	19	B	1
39	7	20	B	1
