CNA_index	seg_index	subclone_ID	phase	change
0	18	1	A	-1
1	19	1	A	-1
2	2	1	B	1
3	11	3	A	2
4	12	3	A	2
5	13	3	A	1
6	12	3	B	-1
7	0	4	B	4
8	4	4	B	2
9	0	5	A	1
10	2	6	B	1
11	13	6	B	1
12	12	7	A	1
13	19	7	B	-1
14	18	8	A	-1
15	8	9	A	1
16	13	9	A	1
17	16	9	A	-1
18	11	10	A	1
19	4	10	B	1
20	17	10	B	-1
21	4	11	A	2
22	4	12	A	1
23	11	12	A	1
24	17	12	A	-1
25	1	13	A	1
26	6	13	A	-1
27	5	14	A	-1
28	1	14	B	-1
29	4	14	B	1
30	11	14	B	-1
31	1	15	A	1
32	18	15	B	1
33	19	17	A	-1
34	11	18	A	1
35	14	19	A	1
36	0	19	B	1
37	15	19	B	-1
38	1	20	A	1
39	8	20	A	2
