CNA_index	seg_index	subclone_ID	phase	change
0	8	2	A	1
1	3	2	B	-1
2	0	4	B	2
3	4	4	B	-1
4	19	4	B	-1
5	10	5	A	-1
6	15	5	A	-1
7	8	5	B	-1
8	5	6	B	2
9	18	8	B	1
10	14	10	B	-1
11	5	11	A	-1
12	0	12	B	1
13	2	13	B	2
14	5	13	B	1
15	0	14	A	-1
16	0	14	B	1
17	5	14	B	2
18	7	14	B	2
19	10	14	B	2
20	11	14	B	-1
21	8	15	A	1
22	1	15	B	-1
23	2	15	B	1
24	5	15	B	2
25	10	15	B	1
26	18	15	B	4
27	12	16	A	-1
28	2	16	B	1
29	7	16	B	1
30	10	16	B	1
31	11	17	B	-1
32	13	17	B	-1
33	14	17	B	-1
34	6	19	A	-1
35	17	19	B	-1
36	18	19	B	1
37	13	20	A	-1
38	2	20	B	1
39	11	20	B	-1
