SSM_index	CNA_index
13	5
13	15
13	32
14	5
14	15
14	32
15	5
15	15
15	32
16	8
16	10
17	8
17	10
18	8
18	10
19	37
20	2
20	3
20	19
21	2
21	3
21	19
22	29
23	11
24	20
24	22
25	20
25	22
26	20
26	22
27	12
28	6
28	16
28	21
28	27
28	30
28	38
29	18
29	24
29	28
29	31
29	34
30	9
30	35
30	39
35	7
36	14
38	11
39	11
40	11
41	17
42	20
42	22
43	20
43	22
44	13
48	14
49	5
49	15
49	32
50	19
51	29
52	11
53	11
54	20
54	22
55	9
55	35
55	39
58	14
59	15
59	32
60	15
60	32
62	19
63	19
64	11
65	11
66	11
67	16
67	21
67	27
67	30
67	38
68	16
68	21
68	27
68	30
68	38
69	18
69	24
69	28
69	31
69	34
70	25
70	26
71	13
73	7
74	8
74	10
75	37
76	37
77	11
78	11
79	23
79	33
80	36
81	8
81	10
82	37
83	29
84	11
85	11
86	17
90	15
90	32
91	10
92	37
94	11
95	11
96	20
96	22
97	16
97	21
97	27
97	30
97	38
98	18
98	24
98	28
98	31
98	34
99	18
99	24
99	28
99	31
99	34
100	35
100	39
101	35
101	39
104	14
105	15
105	32
106	10
107	19
108	19
109	17
110	18
110	24
110	28
110	31
110	34
114	21
114	27
114	30
114	38
115	16
115	21
115	27
115	30
115	38
116	18
116	24
116	28
116	31
116	34
118	37
119	32
122	19
123	35
123	39
136	24
141	37
143	27
143	30
143	38
147	27
147	30
147	38
148	30
148	38
157	32
158	32
161	32
163	37
164	37
165	37
175	38
176	38
178	34
180	35
180	39
181	35
181	39
196	39
197	39
