CNA_index	seg_index	subclone_ID	phase	change
0	30	1	A	1
1	28	1	B	-1
2	17	2	A	-1
3	23	2	A	-1
4	7	3	B	-1
5	1	4	A	-1
6	6	4	A	1
7	23	4	A	-1
8	8	5	A	-1
9	11	5	A	-1
10	12	6	A	-1
11	11	7	A	-1
12	13	9	A	-1
13	16	9	A	-1
14	5	9	B	-1
15	39	9	B	-1
16	8	10	A	-1
17	6	11	A	1
18	33	11	A	-1
19	37	11	A	-1
20	39	12	A	-1
21	2	12	B	-1
22	3	14	A	-1
23	6	14	A	1
24	34	14	A	-1
25	38	14	A	-1
26	3	16	A	-1
27	35	16	A	-1
28	17	17	A	-1
29	36	17	A	-1
30	25	17	B	-1
31	31	17	B	-1
32	34	18	B	-1
33	2	19	A	-1
34	5	19	A	-1
35	19	19	A	3
36	24	19	B	-1
37	20	20	A	-1
38	10	20	B	-1
39	22	20	B	-1
