SSM_index	CNA_index
0	17
0	20
0	22
0	29
1	25
1	39
2	18
2	27
2	35
5	5
15	6
15	26
16	6
16	26
17	25
17	39
18	25
18	39
19	25
19	39
20	28
21	32
22	16
22	19
22	21
22	34
23	17
23	20
23	22
23	29
25	14
25	38
26	25
26	39
27	25
27	39
28	18
28	27
28	35
29	26
30	17
30	20
30	22
30	29
31	14
31	38
32	25
32	39
33	25
33	39
34	15
34	33
34	36
35	32
36	26
37	26
38	26
39	16
39	19
39	21
39	34
40	16
40	19
40	21
40	34
41	16
41	19
41	21
41	34
42	16
42	19
42	21
42	34
43	17
43	20
43	22
43	29
45	14
45	38
46	14
46	38
47	14
47	38
48	25
48	39
49	25
49	39
50	25
50	39
51	18
51	27
51	35
52	18
52	27
52	35
53	18
53	27
53	35
54	18
54	27
54	35
61	28
62	28
63	15
63	33
63	36
64	15
64	33
64	36
65	15
65	33
65	36
66	15
66	33
66	36
67	23
67	31
68	32
69	24
69	37
70	24
70	37
71	26
72	16
72	19
72	21
72	34
73	16
73	19
73	21
73	34
74	17
74	20
74	22
74	29
80	38
81	14
81	38
82	38
83	14
83	38
84	38
85	38
86	14
86	38
87	38
88	25
88	39
89	25
89	39
90	25
90	39
91	18
91	27
91	35
92	18
92	27
92	35
93	18
93	27
93	35
97	33
97	36
98	33
98	36
99	15
99	33
99	36
100	33
100	36
101	33
101	36
102	15
102	33
102	36
103	23
103	31
104	32
105	24
105	37
106	24
106	37
107	38
108	25
108	39
111	24
111	37
119	26
120	26
121	20
121	22
121	29
122	20
122	22
122	29
124	30
125	30
127	33
127	36
128	33
128	36
129	23
129	31
130	24
130	37
131	26
132	38
133	38
134	38
135	33
135	36
137	27
140	26
141	29
145	30
148	31
149	31
150	31
151	32
159	38
160	38
161	38
162	39
163	35
164	35
174	38
175	39
176	39
177	35
178	35
179	35
186	38
187	39
