CNA_index	seg_index	subclone_ID	phase	change
0	3	1	A	2
1	22	1	A	1
2	15	2	B	-1
3	1	3	A	-1
4	9	3	B	1
5	9	4	B	1
6	14	4	B	-1
7	38	4	B	-1
8	11	6	B	1
9	11	8	A	2
10	25	9	A	-1
11	31	9	A	1
12	35	9	A	4
13	1	9	B	-1
14	7	10	A	-1
15	23	10	A	2
16	29	10	B	-1
17	15	11	A	1
18	33	11	A	-1
19	38	11	A	1
20	14	12	A	1
21	37	12	A	1
22	37	12	B	1
23	13	13	B	-1
24	16	13	B	1
25	32	13	B	1
26	1	14	A	-1
27	37	14	A	2
28	12	14	B	-1
29	6	16	A	-1
30	6	17	B	-1
31	16	18	A	-1
32	19	18	B	-1
33	36	18	B	1
34	4	19	A	1
35	24	19	A	1
36	20	19	B	1
37	15	20	A	1
38	17	20	A	-1
39	18	20	B	1
