CNA_index	seg_index	subclone_ID	phase	change
0	1	1	A	-1
1	30	1	A	-1
2	18	2	A	-1
3	37	2	B	1
4	10	3	A	-1
5	34	3	A	1
6	8	4	A	-1
7	9	4	A	2
8	11	5	A	-1
9	29	8	A	-1
10	33	8	A	-1
11	33	8	B	1
12	37	8	B	1
13	39	9	A	2
14	17	9	B	-1
15	21	9	B	2
16	11	10	A	-1
17	17	10	A	1
18	18	10	A	-1
19	24	10	A	1
20	38	10	A	-1
21	23	10	B	1
22	27	11	B	-1
23	29	12	A	-1
24	5	13	A	1
25	27	13	A	1
26	39	13	A	1
27	1	13	B	-1
28	11	13	B	1
29	25	13	B	-1
30	0	14	A	-1
31	33	14	A	-1
32	23	14	B	2
33	12	15	A	-1
34	9	15	B	-1
35	25	16	A	-1
36	7	17	A	-1
37	3	20	A	-1
38	26	20	A	-1
39	11	20	B	2
