CNA_index	seg_index	subclone_ID	phase	change
0	17	2	B	2
1	10	3	B	1
2	13	3	B	2
3	17	4	B	1
4	15	5	A	-1
5	16	5	B	1
6	0	6	B	1
7	3	6	B	1
8	13	6	B	2
9	19	7	A	-1
10	11	7	B	1
11	12	7	B	-1
12	13	7	B	1
13	2	8	B	-1
14	7	8	B	1
15	11	8	B	1
16	16	8	B	1
17	17	8	B	1
18	3	10	B	2
19	10	11	A	-1
20	13	11	B	2
21	4	12	B	1
22	13	12	B	2
23	15	12	B	-1
24	0	13	B	1
25	4	13	B	1
26	6	13	B	-1
27	4	14	A	-1
28	0	14	B	2
29	18	15	A	2
30	13	16	B	1
31	12	17	B	-1
32	13	17	B	2
33	17	17	B	1
34	11	18	B	1
35	13	18	B	1
36	15	18	B	-1
37	16	18	B	1
38	13	20	B	2
39	18	20	B	-1
