SSM_index	CNA_index
0	6
0	24
1	15
1	31
2	2
3	26
3	29
4	8
4	16
5	14
5	21
5	27
5	37
6	33
7	4
7	34
9	18
9	22
9	35
10	20
10	38
10	39
11	7
11	12
11	36
12	15
12	31
14	26
14	29
15	8
15	16
16	8
16	16
17	14
17	21
17	27
17	37
18	5
18	17
20	18
20	22
20	35
21	20
21	38
21	39
22	6
23	23
24	23
25	31
26	31
27	31
28	31
30	29
33	14
33	21
33	37
34	11
34	32
35	11
35	32
36	33
37	33
39	20
39	38
39	39
40	31
41	31
42	31
44	10
44	13
44	19
45	29
47	8
48	11
48	32
49	33
50	33
55	9
55	30
56	22
56	35
57	22
57	35
58	7
58	12
58	36
59	12
59	36
60	7
60	12
60	36
61	31
65	21
65	37
67	22
67	35
68	36
88	24
92	25
97	29
98	29
99	29
104	30
105	22
109	29
116	30
134	27
135	25
136	25
166	28
176	28
190	38
190	39
