CNA_index	seg_index	subclone_ID	phase	change
0	8	2	B	-1
1	12	2	B	1
2	13	2	B	-1
3	3	3	A	1
4	10	3	A	1
5	5	4	A	1
6	5	5	A	1
7	11	5	B	-1
8	10	6	A	1
9	18	6	A	-1
10	6	6	B	2
11	18	6	B	-1
12	9	7	A	-1
13	11	8	A	-1
14	5	9	A	1
15	6	9	A	-1
16	6	9	B	1
17	12	9	B	1
18	15	9	B	-1
19	12	10	A	2
20	16	10	B	-1
21	0	11	A	1
22	14	11	A	1
23	6	11	B	2
24	12	11	B	1
25	14	11	B	-1
26	4	12	B	-1
27	18	12	B	-1
28	19	13	B	-1
29	13	14	A	-1
30	0	14	B	-1
31	7	14	B	-1
32	2	16	B	2
33	12	16	B	1
34	7	18	A	-1
35	2	18	B	1
36	3	18	B	1
37	10	18	B	-1
38	15	18	B	-1
39	12	20	B	1
