SSM_index	seg_index	subclone_ID
0	1	1
1	4	1
2	14	1
3	16	1
4	0	1
5	0	1
6	1	1
7	2	1
8	2	1
9	4	1
10	9	1
11	11	1
12	15	1
13	15	1
14	18	1
15	2	2
16	2	2
17	4	2
18	14	2
19	17	2
20	0	2
21	1	2
22	13	2
23	15	2
24	18	2
25	13	3
26	5	3
27	8	3
28	12	3
29	1	4
30	2	4
31	2	4
32	3	4
33	3	4
34	3	4
35	10	4
36	11	4
37	14	4
38	16	4
39	1	4
40	2	4
41	8	4
42	9	4
43	10	4
44	14	4
45	18	4
46	16	5
47	15	5
48	4	6
49	11	6
50	1	6
51	2	6
52	14	6
53	16	6
54	2	7
55	4	7
56	13	7
57	13	7
58	2	7
59	13	7
60	13	7
61	1	8
62	1	8
63	2	8
64	3	8
65	1	8
66	5	8
67	9	8
68	15	8
69	16	8
70	1	9
71	2	9
72	2	9
73	13	9
74	18	9
75	4	9
76	14	10
77	14	10
78	16	10
79	0	11
80	1	12
81	9	12
82	16	12
83	16	12
84	16	12
85	17	12
86	18	12
87	18	12
88	1	12
89	4	12
90	4	12
91	5	12
92	6	12
93	6	12
94	7	12
95	11	12
96	13	12
97	14	12
98	14	12
99	16	12
100	16	12
101	18	12
102	18	12
103	18	12
104	19	12
105	5	13
106	16	13
107	18	13
108	2	13
109	2	13
110	4	13
111	7	13
112	7	13
113	13	13
114	14	13
115	16	13
116	0	14
117	1	14
118	5	14
119	14	14
120	14	14
121	17	14
122	0	14
123	1	14
124	2	14
125	2	14
126	5	14
127	6	14
128	7	14
129	17	14
130	17	14
131	18	14
132	1	15
133	4	15
134	6	15
135	11	15
136	11	15
137	1	15
138	2	15
139	4	15
140	9	15
141	19	16
142	1	17
143	2	17
144	4	17
145	4	17
146	5	17
147	5	17
148	6	17
149	6	17
150	10	17
151	11	17
152	11	17
153	13	17
154	14	17
155	15	17
156	18	17
157	2	17
158	8	17
159	12	17
160	13	17
161	15	17
162	18	17
163	1	18
164	18	18
165	18	18
166	1	18
167	15	18
168	13	19
169	3	20
170	4	20
171	5	20
172	7	20
173	7	20
174	9	20
175	13	20
176	13	20
177	14	20
178	15	20
179	15	20
180	15	20
181	15	20
182	16	20
183	17	20
184	17	20
185	18	20
186	18	20
187	6	20
188	6	20
189	6	20
190	8	20
191	9	20
192	9	20
193	12	20
194	16	20
195	16	20
196	18	20
197	18	20
198	19	20
199	19	20
