CNA_index	seg_index	subclone_ID	phase	change
0	0	1	A	1
1	22	1	A	1
2	27	1	A	-1
3	1	1	B	1
4	21	1	B	2
5	15	2	A	1
6	0	2	B	-1
7	34	2	B	-1
8	3	3	A	1
9	26	3	A	1
10	34	4	A	1
11	8	4	B	1
12	15	4	B	1
13	8	5	A	-1
14	11	5	A	1
15	18	5	A	1
16	27	5	B	2
17	30	6	B	1
18	31	7	A	1
19	18	8	A	1
20	10	8	B	1
21	20	8	B	-1
22	32	8	B	-1
23	6	9	A	1
24	4	10	A	1
25	33	11	A	1
26	2	12	A	1
27	10	12	B	1
28	15	13	A	1
29	6	14	A	1
30	24	16	A	1
31	4	17	A	2
32	10	17	B	1
33	18	17	B	-1
34	32	17	B	-1
35	32	18	A	1
36	7	18	B	2
37	4	19	A	1
38	12	19	B	1
39	11	20	B	1
