SSM_index	seg_index	subclone_ID
0	7	1
1	7	1
2	17	1
3	2	2
4	4	2
5	6	2
6	7	2
7	16	2
8	17	2
9	17	2
10	20	2
11	22	2
12	22	2
13	23	2
14	25	2
15	27	2
16	33	2
17	34	2
18	34	2
19	37	2
20	4	2
21	4	2
22	5	2
23	6	2
24	6	2
25	8	2
26	8	2
27	12	2
28	15	2
29	15	2
30	17	2
31	17	2
32	19	2
33	20	2
34	23	2
35	23	2
36	27	2
37	31	2
38	32	2
39	33	2
40	34	2
41	35	2
42	35	2
43	36	2
44	37	2
45	6	3
46	27	3
47	12	3
48	18	3
49	26	3
50	39	3
51	22	4
52	8	5
53	15	5
54	17	5
55	39	5
56	2	6
57	5	6
58	11	6
59	12	6
60	14	6
61	19	6
62	19	6
63	25	6
64	25	6
65	32	6
66	36	6
67	5	6
68	15	6
69	17	6
70	17	6
71	22	6
72	23	6
73	7	7
74	14	7
75	23	7
76	23	7
77	23	7
78	28	7
79	35	7
80	37	7
81	37	7
82	4	7
83	6	7
84	15	7
85	16	7
86	19	7
87	24	7
88	31	7
89	38	7
90	15	8
91	21	8
92	34	8
93	35	8
94	2	9
95	2	9
96	15	9
97	17	9
98	24	9
99	4	10
100	10	10
101	4	10
102	11	10
103	23	10
104	1	11
105	6	11
106	10	11
107	14	11
108	39	11
109	6	11
110	12	11
111	27	11
112	18	12
113	6	13
114	16	14
115	22	14
116	31	14
117	32	14
118	8	14
119	14	14
120	23	14
121	2	15
122	4	15
123	4	15
124	7	15
125	7	15
126	12	15
127	12	15
128	14	15
129	15	15
130	19	15
131	20	15
132	25	15
133	26	15
134	33	15
135	35	15
136	39	15
137	2	15
138	2	15
139	11	15
140	14	15
141	14	15
142	15	15
143	16	15
144	19	15
145	19	15
146	23	15
147	24	15
148	25	15
149	27	15
150	27	15
151	29	15
152	31	15
153	38	15
154	10	16
155	17	16
156	37	16
157	3	17
158	7	17
159	16	17
160	22	17
161	25	17
162	31	17
163	8	17
164	9	17
165	34	17
166	23	18
167	23	18
168	33	18
169	35	18
170	0	18
171	2	18
172	7	18
173	11	18
174	12	18
175	15	18
176	25	18
177	27	18
178	28	18
179	28	18
180	3	19
181	3	19
182	4	19
183	6	19
184	16	19
185	22	19
186	22	19
187	25	19
188	27	19
189	36	19
190	7	19
191	11	19
192	14	19
193	15	19
194	17	19
195	20	19
196	25	19
197	38	19
198	24	20
199	31	20
