SSM_index	seg_index	subclone_ID
0	18	1
1	0	2
2	4	2
3	6	2
4	7	2
5	8	2
6	9	2
7	11	2
8	11	2
9	11	2
10	13	2
11	16	2
12	17	2
13	0	2
14	1	2
15	2	2
16	3	2
17	4	2
18	7	2
19	7	2
20	8	2
21	9	2
22	9	2
23	9	2
24	9	2
25	9	2
26	10	2
27	10	2
28	13	2
29	13	2
30	15	2
31	15	2
32	17	2
33	19	2
34	9	3
35	10	3
36	11	3
37	7	3
38	8	3
39	8	3
40	10	3
41	15	3
42	18	3
43	3	4
44	7	4
45	8	4
46	9	4
47	10	4
48	10	4
49	0	4
50	2	4
51	2	4
52	7	4
53	8	4
54	9	4
55	10	4
56	13	4
57	14	4
58	14	4
59	15	4
60	15	4
61	16	4
62	16	4
63	17	4
64	19	4
65	6	5
66	7	5
67	8	5
68	9	5
69	10	5
70	17	5
71	2	5
72	8	5
73	10	5
74	10	5
75	10	5
76	15	5
77	15	5
78	16	5
79	18	5
80	19	5
81	2	6
82	6	6
83	8	6
84	11	6
85	19	6
86	0	7
87	8	7
88	8	7
89	10	7
90	10	7
91	11	7
92	14	7
93	15	7
94	17	7
95	2	8
96	4	8
97	11	8
98	15	8
99	16	8
100	19	8
101	1	9
102	8	9
103	9	9
104	9	9
105	11	9
106	16	9
107	19	9
108	19	9
109	0	9
110	3	9
111	4	9
112	6	9
113	7	9
114	7	9
115	8	9
116	9	9
117	9	9
118	9	9
119	9	9
120	9	9
121	10	9
122	10	9
123	10	9
124	13	9
125	13	9
126	15	9
127	16	9
128	17	9
129	18	9
130	11	10
131	11	11
132	18	11
133	3	12
134	3	12
135	7	12
136	10	12
137	10	12
138	1	12
139	5	12
140	6	12
141	8	12
142	9	12
143	11	12
144	15	12
145	17	12
146	18	12
147	19	12
148	0	13
149	5	13
150	10	13
151	15	13
152	8	14
153	11	14
154	3	14
155	7	14
156	8	14
157	8	14
158	10	14
159	11	14
160	17	14
161	17	15
162	3	16
163	9	16
164	11	16
165	0	16
166	1	16
167	3	16
168	3	16
169	8	16
170	8	16
171	9	16
172	11	16
173	11	16
174	15	16
175	18	16
176	9	17
177	5	17
178	15	17
179	7	18
180	8	19
181	9	19
182	9	19
183	11	19
184	17	19
185	2	19
186	9	19
187	10	19
188	13	19
189	14	19
190	13	20
191	17	20
192	2	20
193	6	20
194	10	20
195	10	20
196	10	20
197	14	20
198	17	20
199	18	20
