CNA_index	seg_index	subclone_ID	phase	change
0	17	2	A	-1
1	32	2	A	1
2	6	2	B	-1
3	23	2	B	-1
4	4	3	A	1
5	29	4	B	2
6	15	8	A	1
7	20	8	A	-1
8	30	8	A	1
9	23	8	B	-1
10	17	9	B	-1
11	20	9	B	2
12	21	9	B	2
13	27	9	B	1
14	30	9	B	-1
15	32	9	B	-1
16	29	10	A	1
17	33	10	B	1
18	25	11	A	-1
19	17	12	A	-1
20	27	12	A	-1
21	34	12	A	-1
22	29	12	B	4
23	30	12	B	-1
24	39	12	B	-1
25	35	13	A	1
26	38	13	A	-1
27	1	13	B	-1
28	22	13	B	2
29	2	14	A	-1
30	12	15	A	-1
31	9	16	A	2
32	31	16	B	-1
33	22	17	A	-1
34	29	17	A	1
35	34	18	A	-1
36	7	19	B	1
37	28	20	A	1
38	6	20	B	-1
39	32	20	B	-1
