SSM_index	CNA_index
0	12
0	15
0	19
0	32
0	35
1	6
2	21
2	33
4	5
4	36
5	1
5	7
5	18
6	16
7	8
9	16
10	9
10	17
10	22
11	12
11	15
11	19
12	9
12	17
12	22
15	12
16	12
27	16
29	21
30	18
32	19
33	20
34	21
35	21
41	17
41	22
42	22
44	23
51	19
55	20
57	21
58	21
59	21
60	21
61	21
62	21
69	22
70	22
73	23
86	36
87	37
88	33
89	33
91	36
92	39
99	33
100	33
101	33
102	38
103	38
107	34
108	37
109	37
110	31
111	32
111	35
112	32
112	35
113	32
113	35
122	33
123	33
124	38
129	36
130	39
135	37
136	35
137	32
137	35
138	35
139	35
145	37
