SSM_index	CNA_index
0	28
1	28
2	31
3	26
4	26
5	27
5	29
5	35
6	27
6	29
6	35
9	6
9	11
10	6
10	11
11	6
11	11
12	6
12	11
13	6
13	11
14	6
14	11
15	20
16	20
18	18
19	12
20	12
21	12
22	7
23	7
24	7
25	13
26	5
26	13
27	5
27	13
29	8
30	8
31	10
32	10
33	15
34	15
35	15
36	15
37	19
38	19
39	19
40	19
48	12
56	20
57	18
95	22
96	24
97	24
98	24
99	24
107	24
109	28
110	28
111	28
112	28
113	33
114	34
116	29
116	35
118	30
118	38
121	37
123	34
127	35
128	35
129	35
131	38
137	37
139	33
140	34
141	35
142	36
143	38
152	39
153	39
154	35
169	39
