CNA_index	seg_index	subclone_ID	phase	change
0	8	1	A	-1
1	8	1	B	-1
2	6	2	B	1
3	3	3	A	1
4	9	4	A	1
5	6	4	B	1
6	6	5	A	1
7	7	5	A	1
8	6	5	B	1
9	7	5	B	5
10	8	5	B	-1
11	9	5	B	2
12	8	8	A	-1
13	6	8	B	2
14	9	8	B	1
15	7	9	A	1
16	6	9	B	1
17	7	9	B	1
18	9	9	B	4
19	3	10	A	1
20	3	10	B	1
21	4	11	A	1
22	8	11	A	-1
23	4	11	B	-1
24	9	14	A	2
25	1	14	B	1
26	7	14	B	1
27	9	14	B	1
28	9	15	A	2
29	5	15	B	-1
30	6	15	B	1
31	5	16	A	2
32	0	17	B	1
33	6	17	B	1
34	6	18	A	1
35	6	18	B	1
36	9	18	B	1
37	7	20	A	1
38	1	20	B	2
39	2	20	B	2
