CNA_index	seg_index	subclone_ID	phase	change
0	6	1	B	-1
1	12	1	B	1
2	10	2	A	-1
3	7	2	B	2
4	1	3	A	-1
5	10	3	B	-1
6	11	3	B	1
7	19	3	B	-1
8	5	4	A	2
9	3	5	A	-1
10	9	5	A	2
11	11	5	A	1
12	3	5	B	-1
13	9	6	B	-1
14	18	8	A	3
15	3	8	B	-1
16	11	9	A	1
17	10	10	B	-1
18	15	10	B	1
19	19	10	B	-1
20	0	13	A	-1
21	5	13	A	2
22	12	13	A	-1
23	14	13	A	-1
24	5	13	B	1
25	14	14	B	1
26	11	15	A	1
27	12	15	B	1
28	8	16	A	-1
29	10	16	A	-1
30	0	17	A	-1
31	2	17	B	1
32	12	17	B	2
33	17	18	A	-1
34	9	18	B	-1
35	14	19	A	-1
36	19	19	A	1
37	3	19	B	-1
38	10	19	B	-1
39	12	19	B	1
